1.922999999999999987e-01,4.210999999999999743e-01,3.820000000000000062e-01,2.526999999999999802e-01,2.631999999999999895e-01
5.000000000000000278e-02,4.872000000000000219e-01,2.192999999999999949e-01,3.604999999999999871e-01,3.408999999999999808e-01
1.081000000000000016e-01,3.287999999999999812e-01,2.048999999999999988e-01,2.857000000000000095e-01,1.935000000000000053e-01
2.142999999999999905e-01,2.154000000000000081e-01,3.482999999999999985e-01,3.332999999999999852e-01,2.381000000000000061e-01
4.667000000000000037e-01,2.399999999999999911e-01,2.182000000000000051e-01,2.787000000000000033e-01,2.800000000000000266e-01
