1.666999999999999871e-01,3.332999999999999852e-01,2.142999999999999905e-01,2.999999999999999889e-01,5.999999999999999778e-01
2.500000000000000000e-01,5.999999999999999778e-01,1.738999999999999990e-01,1.666999999999999871e-01,2.666999999999999926e-01
1.428999999999999992e-01,2.857000000000000095e-01,1.666999999999999871e-01,1.428999999999999992e-01,0.000000000000000000e+00
1.666999999999999871e-01,3.528999999999999915e-01,1.428999999999999992e-01,1.250000000000000000e-01,4.285999999999999810e-01
1.250000000000000000e-01,1.428999999999999992e-01,8.329999999999999905e-02,2.500000000000000000e-01,2.000000000000000111e-01
